quarter,saron_libor_splice,true_snb_rate,forward_rate,log_cpi,log_inflation_diff,yoy_inf,lag_rate,log_gdp,gdp_gap,12m_interest_forecast,inf_gap
2001 Q2,3.205556666666667,3.205556666666667,3.7700957193903464,456.8090873449536,1.8259404485085895,1.3988883889664017,3.39111,11.77984126971881,1.8425674961821348,317.25,0.39888838896640166
2001 Q3,2.8766666666666665,2.8766666666666665,3.687331759047311,456.9696263783017,0.6421561333926462,1.065284215467699,3.205556666666667,11.77961780403511,1.409686750452713,275.3125,0.06528421546769891
2001 Q4,1.97722,1.97722,3.7441335805951104,456.74154897343493,-0.9123096194670666,0.399423642844976,2.8766666666666665,11.779085156210188,0.955548940541864,217.75000000000003,-0.600576357155024
2002 Q1,1.69,1.69,4.031715072240086,456.995749830638,1.0168034288120964,0.6431475978115664,1.97722,11.778187242566599,0.4704514986326666,228.47826086956502,-0.3568524021884336
2002 Q2,1.3483333333333334,1.3483333333333334,3.9718277339214256,457.37337183201004,1.510488005488142,0.5642844870564545,1.69,11.781010978310945,0.358394527225094,226.6,-0.4357155129435455
2002 Q3,0.77389,0.77389,3.856341043518833,457.39191005312404,0.07415288445606905,0.4222836748223102,1.3483333333333334,11.78324672598742,0.18342883039136354,140,-0.5777163251776898
2002 Q4,0.7016666666666667,0.7016666666666667,3.543435759092417,457.6736392724177,1.1269168771747218,0.9320902989827573,0.77389,11.778234784692676,-0.725625129129508,128.23529411764702,-0.0679097010172427
2003 Q1,0.49611,0.49611,3.3568863372939703,458.03230607669593,1.4346672171129171,1.0365562460579625,0.7016666666666667,11.772725780296176,-1.6990288543370506,83.3333333333333,0.03655624605796248
2003 Q2,0.29277666666666663,0.29277666666666663,3.500907470985748,457.88972878505234,-0.5703091665743898,0.5163569530423295,0.49611,11.771484104045877,-2.2652137946749944,73.0434782608696,-0.48364304695767046
2003 Q3,0.26917,0.26917,3.7237254370666717,457.9112249199634,0.08598453964410169,0.5193148668393377,0.29277666666666663,11.780376233291204,-1.841340896406819,69.3333333333333,-0.4806851331606623
2003 Q4,0.25861333333333336,0.25861333333333336,3.710245904596062,458.11819348890845,0.8278742757802604,0.44455421649072235,0.26917,11.790557522464706,-1.3142676388617092,98.6842105263158,-0.5554457835092776
2004 Q1,0.25166666666666665,0.25166666666666665,3.707715952655436,458.1844544500437,0.26504384454106855,0.1521483733477602,0.25861333333333336,11.7964934217195,-1.2386910912518412,94.1176470588235,-0.8478516266522398
2004 Q2,0.3433333333333333,0.3433333333333333,3.6394465887672554,458.693304377311,2.0353997090690967,0.8035755922586318,0.25166666666666665,11.802486400146124,-1.1847850117730712,96,-0.19642440774136816
2004 Q3,0.6166666666666667,0.6166666666666667,3.5863442813144872,458.85408410835726,0.6431189241851598,0.9428591883938964,0.3433333333333333,11.801712434725003,-1.834598187700448,126.88235294117601,-0.057140811606103625
2004 Q4,0.72778,0.72778,3.176696884728606,459.4294033411419,2.301276931138574,1.3112098522334747,0.6166666666666667,11.807126891516415,-1.8915000076913553,131.92307692307702,0.31120985223347475
2005 Q1,0.76111,0.76111,2.9804652282099537,459.5781788178499,0.5951019068319852,1.393724367806204,0.72778,11.816427930557419,-1.5834338388577216,126.736842105263,0.3937243678062039
2005 Q2,0.7527766666666666,0.7527766666666666,2.623781216957159,459.73461935711055,0.6257621570426863,1.0413149797996013,0.76111,11.828815964678087,-0.9869355815054288,126.736842105263,0.041314979799601304
2005 Q3,0.7683333333333333,0.7683333333333333,2.4007393791998384,460.0036181966069,1.0759953579853487,1.1495340882496485,0.7527766666666666,11.838746259483809,-0.6520662122594086,119.761904761905,0.14953408824964853
2005 Q4,0.9566666666666667,0.9566666666666667,2.287101615967109,460.52524524235963,2.086508183010949,1.0958419012177423,0.7683333333333333,11.84852943391216,-0.3427345397873649,141.42105263157902,0.09584190121774228
2006 Q1,1.1497233333333332,1.1497233333333332,2.5653349798918494,460.8415392138514,1.2651758859668405,1.263360396001456,0.9566666666666667,11.859176141423248,0.047561620878637134,151.285714285714,0.2633603960014561
2006 Q2,1.4277766666666667,1.4277766666666667,3.086999131647457,461.01838875160456,0.7073981510128391,1.2837693944939943,1.1497233333333332,11.865830126666117,0.038847782687797226,185,0.2837693944939943
2006 Q3,1.6802766666666666,1.6802766666666666,2.7417323734540906,461.1788230936584,0.6417373682154448,1.1752048970515183,1.4277766666666667,11.874607830960985,0.2483893996935594,214,0.17520489705151832
2006 Q4,1.9708333333333334,1.9708333333333334,2.5284369013792203,460.99901225782867,-0.7192433433189649,0.4737670154690399,1.6802766666666666,11.8897587593443,1.1067340177081664,228.571428571429,-0.5262329845309601
2007 Q1,2.235,2.235,2.7515105013781334,461.011078526957,0.048265076513231975,0.16953931310563775,1.9708333333333334,11.897318163161366,1.2228485700545646,238.05263157894697,-0.8304606868943623
2007 Q2,2.506666666666667,2.506666666666667,3.1612374487850925,461.5156334777674,2.01821980324155,0.49724472616281545,2.235,11.911162150281577,1.9890939337037938,283.388888888889,-0.5027552738371845
2007 Q3,2.79639,2.79639,3.359895661072302,461.7862540532788,1.082482302045662,0.6074309596203697,2.506666666666667,11.919889123182571,2.26929616609502,307.631578947368,-0.39256904037963025
2007 Q4,2.751666666666667,2.751666666666667,3.3427991268295245,462.68989880004466,3.6145789870634104,1.6908865422159636,2.79639,11.925650065390544,2.2812962458143917,291.578947368421,0.6908865422159636
2008 Q1,2.7783333333333333,2.7783333333333333,3.5127750366895416,463.4471567201702,3.0290316805022144,2.436078193213209,2.751666666666667,11.931558488529618,2.3377696511371355,267.1875,1.4360781932132092
2008 Q2,2.7919433333333332,2.7919433333333332,3.6152090769935454,464.1894627125792,2.969223969635948,2.6738292348118087,2.7783333333333333,11.941273338770138,2.804509504807061,262.105263157895,1.6738292348118087
2008 Q3,2.81861,2.81861,3.422068793659109,464.64045605049097,1.803973351647059,2.854201997212158,2.7919433333333332,11.945787729733766,2.7792645686675748,264.75,1.854201997212158
2008 Q4,1.545,1.545,2.9857156513942344,464.2270686787506,-1.6535494869614809,1.5371698787059351,2.81861,11.924683802004305,0.2169334823358014,86.8863636363636,0.5371698787059351
2009 Q1,0.475,0.475,2.9834528105932527,463.4496140395835,-3.1098185566683867,0.002457319413284864,1.545,11.909952020217062,-1.6884897497760634,49.6875,-0.9975426805867151
2009 Q2,NA,0.39888666666666667,3.3038957141211376,463.4617458201766,0.04852712237237711,-0.7277168924026078,0.475,11.913087199650821,-1.7927116423348481,53.6842105263158,-1.7277168924026078
2009 Q3,NA,0.32166666666666666,3.036855685115662,463.7481064973265,1.145442708599731,-0.8923495531644399,0.39888666666666667,11.921723646047,-1.336434357650032,52.1153846153846,-1.8923495531644399
2009 Q4,NA,0.2545,2.849401310109519,464.10133888127154,1.4129295357800942,-0.1257297974790461,0.32166666666666666,11.927677078465086,-1.1410982814481427,64.25,-1.1257297974790461
2010 Q1,NA,0.24889,2.7863063954018124,464.39931987727687,1.1919239840214146,0.9497058376934042,0.2545,11.93765832709022,-0.5377974154162656,75.28030303181819,-0.05029416230659578
2010 Q2,NA,0.15527666666666667,2.3501587603957192,464.4305657519505,0.1249834986943199,0.9688199317738899,0.24889,11.942912455536721,-0.40348923189829483,73.6875,-0.03118006822611008
