quarter,5y_cpi_forecast,cpi,reer_eu_ppi,gdp,log_gdp,ex_av,ex_eoq,ppi_eur_idx,ppi_ch_idx,REER_CREA,log_inflation_diff,lag_log_inflation_diff
2001 Q2,NA,96.342197839647,98.12373333333333,130593.048855594,11.77984126971881,1.5283,1.5214,77.5509518577116,101.55353333333333,1.9952623243827798,1.6976316666518443,0.21628024286783898
2001 Q3,NA,96.55134791126727,99.84746666666666,130563.869051109,11.77961780403511,1.5065666666666666,1.4766,77.0203144314369,101.44303333333333,1.9441238481333207,0.867422091367942,1.6976316666518443
2001 Q4,NA,96.26554978175503,103.20183333333334,130494.343008337,11.779085156210188,1.4734666666666667,1.4813,76.45675019575235,101.02233333333334,1.957817603993569,-1.1857812970990977,0.867422091367942
2002 Q1,NA,96.53599996056533,102.8402,130377.222947058,11.778187242566599,1.4730666666666667,1.4656,76.40942731560338,100.70073333333333,1.9272874325956069,1.1221916278497446,-1.1857812970990977
2002 Q2,NA,96.9236322413655,103.40296666666667,130745.89404165,11.781010978310945,1.4647666666666668,1.4725,76.70109536615772,100.87129999999999,1.9393485583741523,1.6029506316705522,1.1221916278497446
2002 Q3,NA,96.90858448703403,103.47383333333333,131038.535885224,11.78324672598742,1.4638666666666666,1.4637,76.75832003347747,100.87033333333333,1.9185716668879897,-0.06210630870597811,1.6029506316705522
2002 Q4,NA,97.19570432055343,102.64326666666666,130383.421504774,11.778234784692676,1.4667333333333334,1.4525,77.27420310495107,100.61149999999999,1.88323077023666,1.183364034638501,-0.06210630870597811
2003 Q1,NA,97.55646912067597,101.3383,129667.11354593,11.772725780296176,1.4661666666666666,1.4765,78.22661892099273,100.4996,1.8953822460529761,1.4819458243909622,1.183364034638501
2003 Q2,NA,97.42544012078024,98.81653333333334,129506.208887015,11.771484104045877,1.5167,1.5518,77.78121840055314,100.77946666666666,2.013847981913183,-0.5376048275632428,1.4819458243909622
2003 Q3,NA,97.39071536061424,96.88966666666667,130662.930069825,11.780376233291204,1.5448,1.5383,77.67890313666162,100.79343333333333,1.9961139537517,-0.1425949935125459,-0.5376048275632428
2003 Q4,NA,97.6511103654783,96.20376666666667,132000.042358305,11.790557522464706,1.5539,1.5586,77.94159790996682,100.99513333333333,2.016055009953566,1.0680587452700507,-0.1425949935125459
2004 Q1,NA,97.67828503756213,95.51466666666667,132785.911423672,11.7964934217195,1.5686,1.5588,78.19511106108045,101.19273333333334,2.0140721181784507,0.1112978298145606,1.0680587452700507
2004 Q2,NA,98.22508022168027,96.57846666666667,133584.083852352,11.802486400146124,1.5380666666666667,1.5281,79.27123954540849,102.11886666666666,1.9652273760716379,2.2329237819388226,0.1112978298145606
2004 Q3,NA,98.2992049895844,95.85300000000001,133480.734390252,11.801712434725003,1.536,1.5535,80.04183902095984,102.11666666666669,1.978141691803096,0.301742947807071,2.2329237819388226
