"","quarter","gamma_pi","gamma_y","phi","rho_tp","sigma_policy","xi_i","xi_tp_bar","xi_tp_cycl","natural_rate","fitted_obs"
"12",2020 Q4,0.0577091747948637,0.63259902368955,0.464799711168257,0.904848738589462,0.293800895295595,0.279887210929799,0.594391870170966,0.143425639317431,-0.0600283515843108,-0.313670006203579
"13",2021 Q1,0.0664025797726565,0.631594951456576,0.465187610365367,0.904845167939978,0.294135804698271,0.279544516346238,0.0470835876215423,0.143150559116956,-0.0231146193578503,-0.00668082522381234
"14",2021 Q2,0.0690376414310528,0.630846313687818,0.464666022391039,0.905110795993792,0.294236168562749,0.27855708963536,0.0692864490612699,0.143268129993842,-0.00071661143718493,0.193622285231613
"15",2021 Q3,0.0581347661533637,0.634188962904677,0.465931166463379,0.904884300767716,0.294757911077131,0.27792826260746,0.260159930922411,0.141892132970826,-0.0194972661535534,0.00763178691615895
"16",2021 Q4,0.0783115378068833,0.634434638742078,0.468914744686221,0.905298655943598,0.296731754562425,0.276881030927149,0.005766743245812,0.139272991775524,-0.00448965711319733,0.136869050702975
"17",2022 Q1,0.0597645407169104,0.633348720387086,0.465375907666242,0.904961331200513,0.294363440512129,0.27847469461643,0.0105303293346792,0.142694870178732,0.0481031190869005,0.644450591555408
"18",2022 Q2,0.057182142351586,0.629920833843721,0.462362439243947,0.905010384149087,0.291895742210991,0.282851321104968,0.148233647122821,0.147183474412798,0.121114061083597,1.35964873931829
"19",2022 Q3,0.0566835644373381,0.633922504050622,0.467640371009027,0.904243451280637,0.292171090615209,0.282627508998699,0.0482249519260472,0.145652927946116,0.0775986465714696,1.05523319268382
"20",2022 Q4,0.0587730759695278,0.63442415681243,0.474817395054211,0.904152560133424,0.295969924328872,0.284083652442368,0.768399743273407,0.142781323523101,0.0206643561508469,1.42650058864243
"21",2023 Q1,0.0671049595726644,0.638338705962078,0.485028174579069,0.903673451756261,0.299038704808462,0.283492515463765,0.099095948644157,0.14053445690615,-0.0469715389129581,1.41382092254681
"22",2023 Q2,0.0546332466451224,0.659615034703665,0.536023018901262,0.900310387632085,0.324630822737797,0.283242027035671,0.241415024417659,0.133765925298879,-0.156193304498341,1.01148311846474
"23",2023 Q3,0.0325960913218368,0.675333946554242,0.566358810166685,0.898151174460711,0.335954145239975,0.281906698917728,0.0127369270212316,0.12828594994587,-0.175367318503464,1.01587526790233
"24",2023 Q4,0.0103827537893621,0.684713687672052,0.583068523325427,0.897025560755172,0.339151686803398,0.280610538243039,0.100588159261288,0.127192019829105,-0.201092192972478,0.863064968161753
"25",2024 Q1,0.0188420277861614,0.693409704848996,0.60787109458711,0.895806597398188,0.3472807914037,0.279429745845022,0.0846626050896784,0.120401515247374,-0.189912675383085,0.777244535852009
"26",2024 Q2,0.00947466676589434,0.693161042116994,0.606155114294351,0.895683560642676,0.341931961817974,0.278477059376984,0.00363922767970743,0.122417422635469,-0.197088522178571,0.687493226129024
"27",2024 Q3,0.0220096751535323,0.719537588601361,0.633799654488552,0.891988308802894,0.355613204391449,0.282780895473672,0.305733299014859,0.0888557715802466,-0.103368204445953,0.469018248494955
"28",2024 Q4,0.0168013472455976,0.690439885528184,0.603452235729739,0.896243431394031,0.333444529434446,0.277307693362611,0.208355701906111,0.123829398189734,-0.182365281956618,0.524328563991028
"29",2025 Q1,0.00297359597975384,0.709132431064805,0.609368262620679,0.895386557998885,0.338392477636859,0.276540340444162,0.115816678980151,0.11794736369699,-0.111011726313048,0.628500610282462
"30",2025 Q2,0.0185500072460257,0.717487241452588,0.614436391948739,0.895145706812165,0.339204000533388,0.275592572441645,0.0422360412796314,0.115088075898198,-0.077873257833665,0.643883035885466
"31",2025 Q3,0.0157120503758747,0.717698900743209,0.610148489470931,0.895427440704988,0.33569042545154,0.274882775596346,0.022852780214839,0.115122890617046,-0.0592227875790203,0.685951451976445
"32",2025 Q4,0.0101977243314705,0.713193278418666,0.60503257688093,0.895548248495271,0.332245673727333,0.275127007733837,0.00511277636416726,0.116117183276672,-0.0504707673431339,0.723498308292613
